system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NBR,NDMI,NDVI,SAVI,aspect,elevation,precipitation,slope,.geo
0_0,4055.0,3583.5,1060.0,1596.0,2346.5,2585.5,2672.0,2774.5,2837.0,2846.5,0.13675143,0.27994585,-0.1162682,-0.17672664,0.09462718,0.14192708,38.542408,977.0,56.20925,18.322044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,3561.5,3182.5,1154.0,1639.0,2348.0,2593.0,2682.0,2758.5,2817.0,2862.5,0.14210398,0.26436266,-0.060921744,-0.11672023,0.09080348,0.13619204,230.83107,1028.0,76.136635,23.542765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,2564.5,2047.5,946.5,1287.0,1701.0,1997.0,2145.5,2236.5,2256.0,2322.5,0.25865686,0.27349705,0.048448935,-0.06399751,0.14025778,0.21036008,27.739096,1254.0,55.469055,11.37529,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,4697.0,4069.5,1725.5,2338.5,3245.0,3573.5,3646.0,3714.0,3758.5,3754.0,0.12477826,0.23290142,-0.039729178,-0.11099284,0.073320486,0.10997287,229.17606,1369.0,69.28063,8.450699,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,3219.5,2933.5,1236.5,1645.0,2545.0,2872.5,2988.5,3037.0,2949.5,2958.5,0.113029875,0.28392643,0.0027197008,-0.043767225,0.073619075,0.110418566,265.05322,1618.0,62.028667,10.6322155,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,4772.0,4241.5,1246.0,1922.0,3028.0,3329.0,3444.5,3563.5,3623.0,3623.0,0.11950671,0.30676284,-0.078644544,-0.13686718,0.08946023,0.13418026,256.1251,1246.0,53.7861,7.688955,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,4797.0,4355.5,1453.0,2236.0,3305.5,3614.5,3701.5,3795.5,3811.5,3797.5,0.09923125,0.26052088,-0.066609524,-0.11447988,0.071097374,0.106638566,183.89891,1346.0,76.202965,15.42048,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,3988.5,3488.5,893.0,1349.0,2186.0,2482.5,2630.0,2771.5,2800.0,2875.0,0.16649494,0.34972283,-0.10948557,-0.1750755,0.123144805,0.18469869,329.89493,1563.0,84.64567,6.4058433,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,2521.5,2138.0,1313.0,1677.0,2209.5,2408.0,2478.0,2565.0,2591.0,2582.5,0.1589186,0.21415183,0.09579192,0.013594132,0.07947089,0.11919392,320.8851,1706.0,70.98144,37.66658,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,3994.0,3624.0,1245.5,1743.5,2574.5,2925.0,2963.0,3089.5,3011.5,3076.5,0.11981466,0.26666668,-0.09230653,-0.14024694,0.07823129,0.11733644,262.97446,1022.0,76.136635,7.5391793,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,3468.0,2951.5,780.5,1219.5,1794.5,2085.0,2219.0,2366.0,2469.5,2533.5,0.2285424,0.33884522,-0.088913485,-0.16816843,0.15830207,0.23742525,343.82312,1203.0,84.02113,3.857074,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,4511.0,4018.0,1239.5,1817.5,2716.0,3123.5,3260.5,3418.0,3430.0,3527.5,0.17112863,0.30728918,-0.078947365,-0.13612895,0.11617312,0.1742455,33.518036,982.0,71.02149,15.207312,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,2600.0,2313.5,1056.5,1427.0,2024.0,2290.0,2348.0,2429.5,2456.0,2481.0,0.16174324,0.2650013,0.029877346,-0.028481012,0.09642857,0.14462672,319.92456,1345.0,58.056156,13.099889,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,4552.5,3954.0,1484.0,2142.5,3134.0,3469.5,3588.5,3695.0,3704.5,3722.5,0.12533504,0.26714554,-0.03257818,-0.10270074,0.083424725,0.12512794,84.50593,1421.0,49.995235,34.070595,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,2524.5,2207.0,1023.0,1377.5,2027.0,2240.5,2341.5,2416.0,2410.5,2455.0,0.13892914,0.27270326,0.044071466,-0.023100303,0.08642253,0.1296192,98.67105,1399.0,63.94549,17.85481,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,4028.5,3445.5,1273.5,1939.0,2866.5,3167.0,3268.5,3401.5,3399.0,3423.0,0.12049965,0.27351066,-0.006793776,-0.08475261,0.08498923,0.12747367,77.78594,1261.0,67.36653,12.927927,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,4553.5,4073.0,1154.0,1775.0,2754.5,2971.5,3083.5,3216.5,3318.5,3332.5,0.12598847,0.3030333,-0.10207671,-0.15688516,0.09287008,0.13929366,4.7337255,925.0,63.24259,12.811443,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,3993.5,3564.5,1054.0,1600.0,2366.0,2615.5,2691.5,2805.5,2837.5,2929.0,0.1291144,0.27887323,-0.11355826,-0.16922852,0.09061209,0.13590507,169.53903,1013.0,92.7101,35.915836,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,2750.5,2432.5,979.5,1348.5,1979.0,2204.0,2304.5,2398.5,2382.0,2417.0,0.14578736,0.2770406,-0.010489147,-0.07179737,0.09241,0.13859911,326.53986,1860.0,76.65035,15.197619,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,3381.0,2634.5,935.5,1357.0,1872.5,2186.0,2521.0,2674.0,2752.5,2784.0,0.3155366,0.33957902,0.021904586,-0.10247004,0.19027027,0.28537455,310.84625,1424.0,56.85179,13.901754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,3463.0,2887.5,1319.5,1832.5,2622.0,2981.0,3089.0,3218.5,3213.0,3262.0,0.16326419,0.27361014,0.053356282,-0.03744757,0.101285346,0.151915,345.89682,1437.0,49.578438,21.001284,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,3419.0,3092.5,1113.5,1630.0,2377.5,2653.5,2709.5,2820.5,2828.5,2836.5,0.12895663,0.2688124,-0.044587065,-0.094517805,0.086630814,0.12993373,222.25331,1444.0,81.728004,17.023592,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,5807.5,5051.5,1785.0,2615.5,3995.5,4341.0,4471.0,4608.5,4669.0,4661.5,0.11037003,0.28189993,-0.039349828,-0.10867179,0.07773097,0.11658973,220.91478,1362.0,43.490547,9.724355,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,2342.5,2109.0,1163.5,1455.5,2080.0,2286.5,2400.5,2471.5,2463.0,2455.0,0.1539946,0.2571137,0.07742782,0.025075434,0.084305525,0.12644437,244.74797,1736.0,76.66828,12.82622,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,3967.5,3763.5,1117.5,1690.0,2808.0,3135.5,3231.5,3336.5,3329.0,3348.5,0.11041176,0.32655907,-0.061261896,-0.08750771,0.0848949,0.12733197,73.969345,1006.0,104.4658,3.3547904,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,5148.5,4562.5,1415.0,2116.0,3213.0,3547.0,3619.0,3749.0,3820.0,3827.5,0.121531256,0.287062,-0.08857739,-0.14812957,0.08630741,0.12945192,352.38943,1229.0,71.01239,23.007168,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,4909.5,4309.5,1471.5,2236.0,3302.0,3635.5,3748.5,3905.0,3872.5,3972.5,0.11275372,0.26790538,-0.053409923,-0.11808244,0.07951774,0.11926829,224.16393,869.0,67.59298,39.860035,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,4171.5,3469.5,1466.0,2016.5,2987.0,3221.5,3330.5,3429.0,3592.5,3481.0,0.14388575,0.280977,0.017417163,-0.07457496,0.09202827,0.13803191,309.87903,1629.0,65.03764,36.210514,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,3792.5,2955.5,1469.5,2117.5,3053.0,3310.5,3351.0,3433.0,3492.5,3396.0,0.10182804,0.24509804,0.083281636,-0.041180506,0.06714537,0.100710355,328.87997,1387.0,70.98144,23.504599,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,2806.0,2311.5,1005.0,1385.5,2014.0,2289.0,2503.5,2605.0,2635.0,2634.0,0.21615036,0.31078225,0.06539978,-0.031428047,0.13357711,0.20034413,140.6808,1777.0,79.18096,26.665241,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,4453.5,4013.0,1311.5,1951.5,2950.0,3260.0,3355.5,3429.0,3444.5,3492.0,0.109313175,0.27668643,-0.07623198,-0.12775387,0.07733208,0.11598905,185.50238,1661.0,61.07843,11.042624,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,3523.5,3133.0,1226.0,1772.5,2524.5,2759.5,2787.5,2846.0,2885.5,2925.0,0.10211009,0.23894376,-0.041123204,-0.09954751,0.06672828,0.10008317,198.5974,894.0,67.59298,27.899797,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,4971.5,4464.5,1187.5,1854.5,3047.0,3384.5,3516.0,3633.0,3639.0,3681.0,0.11370839,0.32483846,-0.10186956,-0.15475293,0.08854322,0.1328049,10.923031,1226.0,58.79055,16.52859,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,2718.5,2344.0,941.5,1297.0,1962.5,2195.0,2316.0,2360.5,2363.5,2351.5,0.14163105,0.29135364,0.0041423263,-0.069854386,0.09269533,0.13902692,68.9896,1505.0,80.1004,10.23715,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,4403.5,3884.0,1099.5,1717.0,2680.5,3020.5,3115.5,3258.0,3274.5,3357.0,0.1336363,0.31203046,-0.08514354,-0.1470435,0.09974811,0.14960961,219.59636,1321.0,73.77355,8.365716,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,3455.0,3045.0,1053.0,1562.5,2288.0,2532.5,2619.5,2701.0,2684.5,2780.5,0.11639854,0.26418647,-0.062919974,-0.12549882,0.079738565,0.11959582,59.520885,1286.0,77.21774,28.481834,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,3158.0,2705.0,1178.0,1662.0,2387.5,2600.0,2649.0,2702.5,2816.5,2774.0,0.1291002,0.2577872,0.020193787,-0.057159595,0.082436584,0.123643,229.13116,1825.0,77.21774,21.595226,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,4024.5,3652.0,1213.5,1774.5,2586.5,2894.5,2990.5,3136.0,3148.0,3191.0,0.14673217,0.2790249,-0.074117646,-0.12220286,0.09791612,0.14686137,329.8943,555.0,64.87771,2.1432364,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,4189.5,3818.5,1352.5,1988.0,2880.0,3121.0,3251.0,3342.0,3375.0,3375.5,0.11771981,0.2586239,-0.06165288,-0.107674,0.07913669,0.11869555,256.4947,1867.0,84.02061,19.11534,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,3815.5,3445.0,1104.5,1666.5,2549.5,2744.0,2819.0,2931.0,2976.5,2984.0,0.106848836,0.28214517,-0.07295803,-0.12352768,0.07727108,0.115896136,293.373,1890.0,84.02061,6.9790597,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,2420.0,2092.5,942.5,1248.0,1798.0,2037.5,2154.5,2237.5,2208.5,2259.5,0.1730972,0.27788225,0.026970472,-0.04569515,0.10245851,0.15366858,66.63232,1640.0,80.1004,15.944261,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,4596.5,3993.5,1160.0,1797.0,2732.0,3159.0,3346.0,3485.5,3474.5,3538.5,0.16621894,0.31822062,-0.06949652,-0.13901623,0.11963265,0.17943451,310.84808,1195.0,46.978218,1.4177713,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,5141.5,4610.0,1551.5,2239.5,3197.5,3406.0,3516.0,3728.0,3869.0,3773.5,0.14701697,0.26675943,-0.08739238,-0.14122413,0.09502582,0.14252865,281.811,566.0,55.013744,32.321236,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,3188.5,2872.0,1386.5,1939.0,2619.0,2706.5,2764.0,2836.5,2908.5,2819.5,0.087996595,0.2,0.0063143326,-0.045924224,0.05237449,0.07855463,261.79044,1625.0,63.822002,18.782831,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,3983.0,3525.5,1057.5,1558.5,2284.0,2538.5,2632.0,2769.0,2831.0,2896.5,0.15892385,0.28989634,-0.10925824,-0.16906369,0.106940374,0.16039488,293.33533,766.0,46.096493,2.3401866,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,3271.0,2841.5,992.0,1363.0,2147.5,2402.5,2518.5,2580.0,2547.5,2560.0,0.12510164,0.30290243,-0.054555576,-0.12434476,0.08519702,0.12778191,133.55339,1514.0,56.28618,14.489879,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,4232.5,3782.0,1192.5,1751.0,2502.5,2777.0,2868.0,2968.5,3064.0,3110.0,0.15364619,0.27268952,-0.10487876,-0.16014527,0.10087129,0.15129334,-0.0,931.0,66.49859,20.421242,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,3668.0,3174.5,1175.5,1635.0,2337.0,2636.5,2728.0,2822.5,2758.0,2850.0,0.13214476,0.25563395,-0.07020649,-0.1416122,0.08263003,0.12393288,124.59444,1321.0,76.68879,12.848873,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,2433.5,2183.5,915.0,1302.5,2093.5,2330.5,2420.5,2495.0,2455.0,2450.5,0.11082838,0.3067199,0.058531854,0.0043980773,0.07947675,0.119202025,130.85551,1568.0,61.07843,1.417559,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,2942.0,2681.0,1066.0,1411.0,2171.0,2424.0,2520.0,2568.0,2538.0,2530.0,0.12120211,0.2853887,-0.027399885,-0.07372263,0.07793587,0.11689139,-0.0,1165.0,91.9838,2.7802885,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,2532.0,2253.5,1009.0,1431.5,2067.0,2257.5,2323.5,2443.0,2419.0,2421.5,0.12130402,0.2564602,0.03542001,-0.022823673,0.07846634,0.11768639,338.91492,1375.0,58.056156,5.9428663,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,3943.0,3511.0,1292.5,1880.0,2681.0,2948.0,3036.0,3093.0,3115.0,3172.0,0.11411143,0.24724725,-0.059764564,-0.11731368,0.07487923,0.11230915,51.755714,1143.0,61.923676,28.774155,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,4194.0,3701.0,1314.0,1941.0,2825.0,3101.5,3177.0,3269.0,3334.0,3342.0,0.12200384,0.26407582,-0.052167732,-0.11424017,0.082643285,0.12395487,322.34125,1459.0,80.1004,20.206657,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,3182.5,2946.5,1496.5,1998.0,2589.5,2764.0,2832.5,2909.5,2920.5,2903.5,0.11437852,0.18755718,-0.004431566,-0.042929705,0.060072597,0.09010072,158.93497,1275.0,77.692505,5.94207,"{""type"":""MultiPoint"",""coordinates"":[]}"
