system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NBR,NDMI,NDVI,SAVI,aspect,elevation,precipitation,slope,.geo
11_0,2678.5,1984.5,609.0,881.0,1111.5,1504.5,2057.5,2258.5,2305.0,2446.0,0.6769711,0.44695544,0.074717335,-0.07494733,0.34933412,0.52392447,160.37062,2283.0,257.37128,40.102123,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,3951.5,3709.4,1200.0,1696.875,2438.0,2769.5,3185.5,3373.75,3447.5,3521.5,0.27805322,0.34029886,-0.036594044,-0.06811731,0.17152323,0.257263,-0.0,573.0,114.25702,2.7802885,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,3727.5,3336.5,1116.0,1603.0,2273.0,2622.0,2846.0,3077.5,3096.0,3236.5,0.24596533,0.31772718,-0.03738826,-0.09254781,0.1532874,0.22990967,229.263,319.0,56.03343,1.4209594,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,4185.5,3790.5,1241.4,1757.5,2513.0,2948.5,3016.25,3211.625,3130.0,3335.5,0.17334382,0.2808184,-0.09544108,-0.14428268,0.109339006,0.16399397,329.81976,613.0,153.2258,2.1448538,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,4377.0,3835.5,1109.0,1697.0,2572.0,2894.5,3005.0,3140.5,3172.0,3278.5,0.14580803,0.30293694,-0.094684266,-0.15962379,0.10445683,0.1566716,92.34906,1074.0,81.63301,21.551296,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,4283.0,3682.5,1665.5,2324.5,2995.0,3261.0,3437.5,3596.5,3678.0,3674.5,0.1864541,0.22548938,-6.1137154E-4,-0.075995475,0.10235277,0.15351765,27.380442,2545.0,239.5078,39.3638,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,2668.0,2521.5,885.0,1260.5,1965.5,2252.0,2332.0,2454.0,2457.5,2508.5,0.16154452,0.32194728,-0.012853987,-0.041069165,0.111236714,0.16683622,153.43626,1316.0,255.92175,32.35178,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,3280.5,2656.0,814.4167,1195.5,1718.0,2058.0,2240.0,2425.2,2505.6667,2635.8333,0.29361883,0.3539875,-0.029124944,-0.13391133,0.18648885,0.27970016,90.0,633.0,143.739,1.0780706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,5176.5,4478.6665,1166.1666,1806.7142,2835.0,3298.25,3470.6,3599.4,3648.95,3825.4285,0.17080125,0.33767396,-0.10208609,-0.17308466,0.12553304,0.18828504,59.401367,793.0,106.097374,19.280838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,3864.5,3485.5,971.5,1447.5,2153.0,2432.0,2550.0,2710.0,2812.5,2861.0,0.19522808,0.32042253,-0.10685932,-0.15755579,0.13281643,0.1992046,310.72385,386.0,67.351555,1.4213377,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,4292.5,3771.0,1090.0,1636.0,2427.0,2802.5,2983.5,3058.5,3114.5,3213.5,0.18087345,0.3112304,-0.09534529,-0.15903875,0.12406388,0.18607904,158.82487,831.0,115.63357,5.9464507,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,3979.0,3581.5,958.0,1475.5,2252.5,2608.5,2824.0,2950.0,2984.5,3153.5,0.19644678,0.33834082,-0.09092294,-0.14281611,0.13977468,0.20964201,49.272568,324.0,65.089935,1.4212348,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,3252.5,2905.0,969.5,1407.0416,1926.0,2258.5,2548.75,2747.0,2754.8,2833.75,0.2942952,0.323837,-0.026538031,-0.08284919,0.17706376,0.26556727,229.29385,621.0,113.53998,1.4218483,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,2773.5,2207.0,1086.0,1472.5,1978.0,2255.5,2489.5,2652.5,2750.0,2772.0,0.29811555,0.30254588,0.109542064,-0.004254549,0.16328257,0.24489796,311.82208,2392.0,336.69955,30.226181,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,4895.0,4385.5,1245.0,1817.5,2792.0,3105.5,3253.0,3425.5,3574.5,3628.0,0.17800273,0.3258531,-0.101884425,-0.15591238,0.12290898,0.18434899,137.8449,999.0,133.6185,11.118354,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,4022.5,3348.5,1345.0,1823.5,2286.5,2417.0,2502.5,2681.5,2692.5,2716.0,0.16047432,0.19242692,-0.108591296,-0.19806403,0.08154248,0.12230144,349.72632,2220.0,244.47316,36.513256,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,3912.0,3684.0,1103.1428,1631.25,2446.0,2711.8,2726.0,2860.4,2877.0,2905.3333,0.11610455,0.27632675,-0.12299954,-0.1524525,0.08096938,0.12144266,180.0,583.0,113.22291,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,4345.6,4093.0,1025.1666,1578.3334,2505.2856,2796.0,2918.0,3053.75,3144.4285,3193.6667,0.15234527,0.33160576,-0.13106471,-0.16036943,0.11312835,0.16967751,229.31146,592.0,161.06763,2.8429608,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,3917.5,3616.5,1146.0,1711.5,2623.0,2847.5,2874.5,3041.5,3180.5,3090.5,0.13499443,0.30028617,-0.064145945,-0.103832066,0.09606272,0.14408167,21.177006,631.0,114.5767,2.9812913,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,3060.0,2110.5,652.5,1003.5,1130.5,1659.0,2652.5,3014.5,3130.0,3320.0,0.99571735,0.5144551,0.19454251,0.011308562,0.46931112,0.70388407,-0.0,440.0,79.9331,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,3105.5,2538.5,836.0,1183.0,1595.0,1914.0,2261.5,2426.5,2418.5,2543.5,0.3599528,0.3430515,-0.02420819,-0.1243664,0.20518251,0.3077354,202.3515,2001.0,244.47316,41.75344,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,4704.0,4239.5,1414.5,2072.5,2753.0,3017.0,3082.5,3230.5,3340.5,3360.0,0.1587709,0.23425087,-0.11860158,-0.16949469,0.09641421,0.14460945,95.45322,978.0,123.421165,9.666888,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,4223.625,3895.5,1044.3334,1616.2222,2548.125,2863.2354,2928.1428,3071.1,3135.4792,3152.625,0.13862203,0.31972906,-0.108096,-0.14786388,0.10334186,0.15499915,229.31317,701.0,180.21251,1.4224054,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,4450.5,3921.5,1128.5,1681.0,2608.0,2941.0,3124.5,3264.5,3354.0,3383.5,0.17695756,0.33227408,-0.078001514,-0.14049587,0.1251258,0.18767296,221.12112,965.0,137.90579,4.912737,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,5064.0,4410.5,1261.0,1956.0,3056.0,3361.5,3475.0,3656.0,3751.5,3749.5,0.13765734,0.31458607,-0.08074001,-0.14888549,0.10216673,0.15323883,270.0,888.0,102.4038,11.68317,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,4235.0,3890.5,1221.5,1826.5,2650.0,2956.0,3013.0,3136.5,3165.5,3233.0,0.13010778,0.26822916,-0.10274943,-0.14451726,0.08864242,0.1329522,49.275814,609.0,102.4038,1.4213283,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,4048.5,3172.5,1088.5,1632.0,2246.5,2554.0,2786.0,2955.5,3039.5,3162.5,0.23726177,0.3012951,-0.021410175,-0.14235327,0.15001892,0.22500709,85.09663,2805.0,243.66527,10.723939,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,4453.7144,3929.0,1023.5,1551.15,2411.6667,2707.0,2891.0,3035.5,3155.0,3155.0,0.18677182,0.34079874,-0.109260306,-0.17068775,0.13353291,0.20028138,325.10434,1197.0,148.8118,5.63584,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,3846.2,3417.75,938.8333,1408.1666,2009.5,2332.6667,2682.0,2836.5,2875.5,2932.25,0.27431974,0.34254146,-0.086163744,-0.14441286,0.17727739,0.26588884,73.48334,969.0,148.8118,29.657282,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,4400.067,4036.3333,1039.75,1520.8,2222.6667,2603.0,2677.0,2837.0,2856.25,3016.3333,0.18867593,0.30510274,-0.17121059,-0.21275489,0.124747716,0.18710315,201.19261,719.0,180.21251,2.9816053,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,5031.6665,4417.5,1303.2727,1923.6666,2788.1667,3201.4167,3414.8333,3624.3333,3751.8,3830.2,0.2249954,0.32211155,-0.081488006,-0.14571314,0.14734529,0.22100104,30.166914,1081.0,108.4605,2.1445644,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,3126.0,2902.5,948.0,1378.5,1771.5,1973.0,2099.0,2229.0,2207.0,2269.5,0.19010825,0.23106958,-0.136119,-0.17232327,0.109463364,0.16417442,102.108376,2794.0,203.84305,17.15489,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,4504.5,4196.0,1248.0,1867.0,3024.5,3360.5,3444.0,3533.5,3565.0,3588.5,0.109386384,0.31259206,-0.081303954,-0.11642605,0.08202443,0.12302732,293.29752,549.0,83.94363,2.3437693,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,3439.0,2956.0,1098.5,1513.0,1815.5,2135.5,2437.0,2606.5,2694.5,2750.0,0.41076687,0.2808081,-0.04627909,-0.12138257,0.19490021,0.29231793,17.81668,2402.0,208.64432,26.247627,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,4429.5,4175.1665,1304.6,1936.75,2876.8333,3225.25,3325.3333,3431.0,3459.3333,3548.0,0.13315098,0.2821645,-0.09376296,-0.12297975,0.09193256,0.13788795,149.82314,586.0,118.59197,2.1447806,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,3834.5,3197.5,1317.5,1807.5,2260.5,2412.5,2552.0,2647.0,2628.0,2661.0,0.14558491,0.18498479,-0.09775985,-0.18669246,0.07517643,0.112753116,35.393097,2266.0,262.89743,39.15099,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,2662.0,2290.5,1029.0,1428.0,1891.0,2120.5,2294.5,2409.0,2414.0,2495.5,0.21634814,0.25663716,0.026251461,-0.04885737,0.12148664,0.1822088,147.72571,2039.0,268.92334,24.6787,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,4613.5,3787.0,1299.0,1897.5,2757.0,3218.5,3398.0,3663.5,3729.0,3884.0,0.23078018,0.32551318,-0.007716871,-0.10602337,0.14986125,0.22477452,130.71054,457.0,79.9331,2.8416946,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,2843.0,2364.5,944.0,1384.0,1817.0,2079.5,2283.0,2460.5,2474.0,2506.0,0.2608385,0.2825298,0.02263098,-0.069400035,0.15311116,0.22963999,218.9049,1697.0,226.05571,15.132213,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,2811.25,2019.3334,589.1111,1037.8334,1034.0,1800.0,2862.9644,3276.3333,3353.3333,3510.5,1.1280804,0.5273086,0.24829382,0.0879351,0.5286431,0.7928742,229.30103,553.0,114.25702,1.4220549,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,4312.5,3697.5,1085.5,1512.0,2094.5,2338.5,2528.5,2631.5,2736.0,2862.5,0.22390144,0.2881356,-0.14945209,-0.22366461,0.132802,0.19918236,320.48434,1130.0,185.03915,26.73006,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,4406.0,3737.5,1095.5,1621.0,2408.0,2688.0,2863.5,3022.5,3163.5,3193.0,0.20101105,0.32239524,-0.08317635,-0.16414559,0.13560082,0.20338298,127.72121,1015.0,180.21251,13.394142,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,3771.5,3505.5,979.0,1508.0,2282.5,2505.5,2675.0,2776.0,2856.5,2886.5,0.15580891,0.3089701,-0.10201195,-0.13805069,0.11169488,0.16752602,94.47568,1037.0,106.7437,11.719225,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,3394.0,2873.0,815.5,1228.0,1758.0,2046.0,2322.5,2482.5,2555.5,2574.5,0.2853003,0.3508656,-0.058487613,-0.14093621,0.18488467,0.27729484,156.64949,2161.0,230.30623,25.45727,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,4123.5,3586.5,1116.5,1611.0,2252.0,2544.0,2681.5,2810.5,2914.0,3002.0,0.2055071,0.2879558,-0.103453584,-0.17186502,0.12814556,0.19219975,149.79137,1346.0,177.72562,33.99317,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,4799.75,4280.4,1127.5714,1821.3704,2669.7856,2954.0,3117.7144,3245.0,3315.111,3376.375,0.14830923,0.2908101,-0.12708676,-0.18295309,0.10782566,0.16172498,9.892992,886.0,146.4613,18.192705,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,4118.5,3813.75,1260.8889,1817.375,2579.75,2819.125,2868.7778,2992.625,3018.375,3057.625,0.121284954,0.24835858,-0.11641692,-0.1541466,0.07835212,0.117517695,229.31203,611.0,154.41339,5.6720567,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,3060.0,2444.0,724.5,1076.5,1472.5,1771.5,2154.5,2323.0,2442.5,2533.0,0.41490227,0.38817847,-3.0696817E-4,-0.11222172,0.247765,0.37160006,341.60812,1443.0,142.38745,6.8096714,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,4117.0,3695.0,1010.5,1556.5,2388.5,2648.0,2754.5,2892.5,2946.5,2985.0,0.14381814,0.3086831,-0.11270045,-0.16571105,0.104592316,0.15687376,169.00793,1329.0,230.30623,5.65056,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,3636.5,3117.0,965.5,1423.0,2121.0,2407.0,2617.0,2774.5,2895.0,2940.0,0.23088625,0.34089857,-0.036926147,-0.113526754,0.15430622,0.23143627,184.44017,1241.0,182.12878,13.687765,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,3092.5,2511.0,1269.5,1759.0,2150.0,2341.0,2459.5,2591.0,2581.0,2622.5,0.18076584,0.18940093,0.013747054,-0.09015599,0.091101244,0.13663743,211.30887,1775.0,212.3438,23.54648,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,4096.3335,3573.5,1006.2,1498.875,2132.1667,2549.4,2706.8,2833.6,2968.25,3017.3333,0.25441477,0.3289308,-0.092521116,-0.15968153,0.1639245,0.24586265,282.12918,786.0,184.94727,4.4054723,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,3326.5,2817.0,828.5,1265.5,1828.5,2259.0,2756.5,2958.0,3054.0,3144.5,0.39217255,0.41405255,0.04036791,-0.04270825,0.25099847,0.37645915,175.24522,1084.0,182.12878,24.457123,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,2669.0,2510.0,1046.0,1360.0,1640.0,1846.5,1952.5,2062.5,2034.0,2119.5,0.24441688,0.19858573,-0.104753524,-0.1350202,0.107240066,0.16083822,159.6072,2466.0,206.5193,39.066162,"{""type"":""MultiPoint"",""coordinates"":[]}"
